name_category;img_product;name_product;url_product
Чай;343f2b10bd7a000a0bc6bac59bf82508.JPG;Чай "Tess Sunrise" 25×1.8г;https://ru.sas.am/products/Чай_Tess_Sunrise_×_г_390076/
Чай;784d9931965162bc868f0d4269feea37.JPG;Зеленый чай "Tess Ginger Mojito" 36г;https://ru.sas.am/products/Зеленый_чай_Tess_Ginger_Mojito_г_663327/
Чай;faf829c46d1507aed2e979442e501f80.JPG;Чай "Kotak" 37.5г;https://ru.sas.am/products/Чай_Kotak_г_234679/
Чай;2f4cff759df8142788773f65d0b8bed4.JPG;Чай "Kotak" 37.5г;https://ru.sas.am/products/Чай_Kotak_г_234680/
Чай;74569b63bf1c159ff27bf5feb306cbad.jpg;Чай "Tess Flirt" 100г;https://ru.sas.am/products/Чай_Tess_Flirt_г_33409/
Чай;28bf9a6f451360182fb54da7e5ccf309.JPG;Чай "Tess Pleasure" 100г;https://ru.sas.am/products/Чай_Tess_Pleasure_г_33420/
Чай;79604ea5011b6eeaa31d335bf672057b.JPG;Чай "Tess Sunrise" 100г;https://ru.sas.am/products/Чай_Tess_Sunrise_г_33425/
Чай;d5142f98dc467632b262fc35a19a5a22.jpg;Черный чай "Tess Berry Bar" 36г;https://ru.sas.am/products/Черный_чай_Tess_Berry_Bar_г_663329/
Чай;47637c349deaabebb909e71a33d40396.JPG;Чай "Lipton Forest Fruit" 34г;https://ru.sas.am/products/Чай_Lipton_Forest_Fruit_г_259414/
Чай;3752c50259109258cd3d88239a4557be.JPG;Чай "Սարի Թեյ дикая мята" 25*2г;https://ru.sas.am/products/Чай_Սարի_Թեյ_дикая_мята_*_г_33498/
Чай;e848125df8ee6723e39a5608bd3a52ad.JPG;Чай "Սարի թեյ Горный микс" 25*2г;https://ru.sas.am/products/Чай_Սարի_թեյ_Горный_микс_*_г_33499/
Чай;4f02014e85d3f5fe9608a19d65301fe6.JPG;Чай " Ahmad English Breakfast Tea" 25*2г;https://ru.sas.am/products/Чай_Ahmad_English_Breakfast_Tea_*_г_32949/
Чай;0faa4fc14b8e0e86c53c779f90b33f33.jpg;Чай "Ahmad Earl Grey Tea" в пакетиках 25*2г;https://ru.sas.am/products/Чай_Ahmad_Earl_Grey_Tea_в_пакетиках_*_г_32941/
Чай;eb814c50743bb0e8169ddafbbeed5ddd.JPG;Чай "Ahmad English №1 Tea" 25*2г;https://ru.sas.am/products/Чай_Ahmad_English_№_Tea_*_г_32953/
Чай;541b5b3d7878f4a788c9d21f6b09c39e.JPG;Чай "Ahmad Green Tea" 25*2г;https://ru.sas.am/products/Чай_Ahmad_Green_Tea_*_г_32958/
Чай;a092405b8da423bed57092ea1627d842.JPG;Чай "Ahmad Jasmine Green Tea" 25*2г;https://ru.sas.am/products/Чай_Ahmad_Jasmine_Green_Tea_*_г_32965/
Чай;b96310dcb59a8825ec740509c1863a30.JPG;Чай "Ahmad Mint Green Tea" 25*2г;https://ru.sas.am/products/Чай_Ahmad_Mint_Green_Tea_*_г_32957/
Чай;9f4b24f6accb9608c773108562f2eab0.jpg;Чай "Ahmad Tea" 50г;https://ru.sas.am/products/Чай_Ahmad_Tea_г_471265/
